0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.512.885;4.079.914;22.069.287;2.029.541;10.418.352;13.932.267;6.725.008;6.583.845;50.380.115;13.441.124;13.829.716;10.533.473;15.645.647;24.297.986;6.068.248;0;64.819.226;89.276.955;1.148.224;94.750.805;96.100.845;15.988.374;94.155.235;16.031.082
20.999.599;14.834.991;16.636.362;17.397.198;16.923.857;8.004.556;126.310.524;20.035.152;15.751.567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168.526;19.401.192;39.647.694;2.560.598;16.898.636;22.855.787;0;9.017.602;17.320.138;0;20.813.174;0;7.938.566;0;0;26.200.466;30.476.713;0;19.596.115;8.609.421;61.032.357;25.151.634
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.526.532;0;0;0;28.159.384;38.251.025;12.411.204;16.055.023;11.287.898;2.982.766;300.554;6.958.208;35.704.703;8.150.268;0;0;1.561.717;7.864.657;61.967.194;0;22.810.284;34.587.216;12.994.358;35.520.108
4.414.587;25.611.365;2.296.926;22.265.569;2.226.155;10.810.643;18.286.029;20.047.769;19.452.512;6.028.454;24.548.473;266.592;27.181.888;2.875.839;2.614.773;34.959.174;22.347.583;283.931;23.285.863;27.070.724;2.483.085;2.787.671;20.776.517;22.322.119;27.054.697;28.134.875;15.915.953;10.950.439;11.662.634;21.016.618;5.044.574;12.601.919;12.659.662;15.783.017;50.891.632;805.014;89.516.685;10.040.409;14.250.533;1.080.766;12.136.551;10.505.108;2.122.017;1.061.231;11.968.289;100.389.786;104.559.685;7.666.036;64.365.875;1.138.554
5.548.247;5.224.337;6.854.454;31.622.293;74.470.416;2.652.115;47.715.402;40.525.165;3.324.823;3.841.097;6.855.049;44.988.895;60.939.996;8.127.445;35.103.992;9.598.767;6.988.012;22.026.126;5.693.192;9.978.894;7.044.136;77.122.186;43.454.965;44.652.716;7.873.326;8.144.411;11.191.453;18.448.663;13.575.056;13.797.131;6.119.247;41.409.116;4.279.193;65.195.575;42.653.082;67.568.616;4.074.552;6.405.559;1584.55;11.110.581;15.705.713;16.287.031;5.487.168;5.680.572;38.398.544;57.930.707;8.630.095;48.140.564;7.884.095;73.617.535
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.188.549;4.000.534;6.536.317;3.717.594;10.712.025;14.849.252;22.315.929;7.414.088;39.855.344;11.457.634;12.078.021;2.749.727;14.462.683;3.362.917;30.267.082;1.538.549;7.079.867;32.717.847;25.461.536;3.882.274;17.460.782;13.677.614;17.989.384;14.490.916
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.528.067;0;6.239.257;29.386.822;7.962.154;10.269.058;91.383.575;4.854.131;40.685.355;85.491.156;9.713.618;1.845.172;10.912.185;25.418.588;17.242.332;0;50.604.388;12.319.545;17.170.985;0;9.702.494;12.171.887;10.480.406;10.921.857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.803.518;0;20.836.892;18.604.279;37.664.853;53.185.657;39.058.796;23.305.647;14.592.224;4.112.104;43.242.758;8.486.162;52.445.764;13.883.635;0;0;22.651.996;12.901.741;11.882.318;0;6.331.846;4.872.343;6.469.237;5.007.117
0;0;0;0;0;0;0;0;0;62.602.563;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.166.678;10.643.188;49.958.612;12.328.743;0;2.195.193;41.977.463;3.777.508;0;14.325.534;8.587.448;43.224.518;26.959.662;20.483.934;30.859.747;1.522.649;0;9.832.664;12.088.436;101.249.374;13.150.725;14.093.187;0;51.741.895
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.747.201;0;0;0;32.602.316;34.025.995;20.449.068;16.117.787;14.005.492;4.040.951;38.941.235;4.975.546;4.483.855;28.331.623;0;0;18.669.768;4.731.555;51.065.918;0;27.444.317;4.389.109;16.050.259;42.049.988
7.616.981;23.424.901;1.303.428;49.580.124;17.359.257;42.793.823;55.964.954;26.887.262;25.209.987;13.027.772;85.473.305;41.848.288;49.313.193;8.508.655;51.793.066;16.135.742;4.624.447;51.977.405;5.322.572;97.671.985;44.213.077;12.845.531;5.183.668;12.621.929;9.191.765;23.471.361;36.822.373;5.822.191;4.124.972;4.486.502;58.541.914;79.748.438;54.531.616;8.599.385;3.332.779;77.809.736;9.162.175;7.425.543;53.971.855;40.890.244;6.320.486;11.672.641;10.172.581;7.682.567;11.468.435;5.208.186;7.618.952;8.734.854;39.015.273;15.080.867
18.766.156;21.688.858;28.283.087;21.973.724;3.435.608;19.473.242;2.175.958;17.295.728;21.228.181;5.433.259;17.616.217;13.595.595;1.895.603;2.949.247;17.124.884;49.047.336;19.980.344;23.287.639;3.014.861;31.380.536;2.298.977;4.106.108;1.440.341;3.639.409;39.518.417;15.935.234;3.177.616;37.113.098;2.859.365;32.824.847;20.682.596;2.343.118;1.766.016;2.761.656;22.917.117;2.863.543;27.050.995;30.576.495;314.961;25.737.854;46.201.505;41.701.596;3.505.666;28.093.402;30.121.777;22.076.321;3.052.027;3.365.845;16.165.022;41.412.103
14.959.059;11.183.556;12.526.488;15.343.702;13.806.174;14.056.608;16.325.629;11.087.678;93.656.903;31.430.564;10.816.631;1.383.278;12.512.925;12.157.694;11.092.897;11.555.326;9.790.311;13.102.047;17.109.286;18.960.667;21.391.384;13.889.596;8.876.518;11.781.327;16.947.402;18.860.468;38.548.428;4.496.209;28.345.105;42.254.414;547.424;39.426.538;37.713.138;59.498.865;41.483.786;66.731.104;29.693.576;8.063.363;25.088.025;2.383.301;5.896.279;25.512.324;47.719.217;68.707.654;36.511.356;4.502.597;5.329.194;3.567.165;523.475;64.075.366
17.275.502;1.775.202;23.938.168;10.773.673;25.125.967;92.705.574;15.764.363;13.855.957;11.634.527;40.635.505;93.795.525;6.294.869;8.150.843;113.830.986;3.514.473;14.007.858;104.300.514;15.015.419;7.600.044;14.047.346;8.682.812;1.023.988;4.131.629;5.697.404;1.082.293;11.532.413;16.986.568;29.850.943;20.518.898;21.867.213;110.374.985;9.347.125;9.126.529;13.857.825;926.624;13.939.096;10.646.539;12.083.799;30.765.115;14.165.012;3.037.349;2.736.709;12.812.517;8.780.243;7.497.657;1.328.164;168.347;11.274.041;16.253.474;12.274.665
4.298.049;460.683;0;11.969.409;0;0;19.607.248;660.653;0;46.914.154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.042.464;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.640.875;69.316.854;103.879.795;337.496;32.691.235;39.424.518;1.265.253;30.608.524;24.365.805;40.219.165;4.184.107;1.539.552;37.623.404;24.957.013;2.048.775;54.699.745;33.612.262;24.971.953;20.081.691;6.644.473;17.519.284;51.060.184;16.140.218;4.142.764
0;0;0;0;0;0;0;0;0;17.990.635;0;17.415.893;0;19.053.247;0;0;0;8.382.286;873.522;2.110.952;21.758.125;8.490.553;0;0;3.316.928;20.334.384;15.295.341;35.652.985;20.835.567;28.617.078;71.430.695;51.379.196;30.199.345;57.096.706;0;7.398.638;21.584.167;7.486.073;97.604.645;8.628.541;19.259.538;58.624.607;17.397.316;22.600.906;0;0;15.151.704;27.060.125;23.621.483;44.520.844
27.447.556;13.108.774;16.194.348;13.818.756;15.089.598;713.536;11.234.869;13.387.128;123.168.594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.586.692;58.629.955;11.726.577;16.070.552;24.690.521;71.329.865;17.041.435;11.577.731;7.488.909;2.991.675;50.219.524;82.722.206;5.564.508;4.889.283;65.002.495;61.278.217;10.879.932;57.560.402;75.194.373;48.796.547;35.476.025;5.402.488;13.267.796;38.093.536
14.861.034;6.121.627;76.619.507;5.400.474;5.745.735;2.949.951;0;58.923.914;0;40.633.313;21.726.108;21.980.146;2.228.244;22.620.264;21.061.775;31.094.758;19.472.527;22.093.271;1.923.146;24.425.393;1.855.838;21.230.615;21.842.354;2.013.211;21.850.647;22.109.263;0;0;0;0;0;0;0;0;35.206.238;0;0;0;0;0;0;0;0;86.814.476;0;0;0;0;0;0
18.854.702;18.201.916;10.339.343;2.148.698;21.296.358;19.757.559;8.067.171;18.557.747;14.073.871;34.903.423;20.767.508;10.026.077;2.542.203;38.308.903;4.113.063;12.210.911;38.697.863;13.167.581;48.033.512;24.004.799;34.172.455;59.500.317;36.758.697;40.954.914;3.346.767;39.018.333;15.771.631;29.677.887;827.565;28.756.024;14.933.375;39.495.995;48.093.517;27.200.968;9.852.276;89.645.325;3.333.434;9.261.094;48.368.755;8.289.356;2.995.583;12.670.439;24.786.093;5.912.871;21.714.394;34.946.228;27.431.198;743.012;33.393.906;5.791.378
0;0;0;0;0;0;0;0;0;0;17.030.223;21.261.539;10.265.422;22.108.472;16.845.833;2.162.096;31.054.974;13.085.616;23.508.247;37.117.554;17.659.769;19.029.181;16.162.317;112.458.954;11.920.908;17.967.693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82.079.047;0;0;12.453.438;6.360.415;1.039.514;74.651.505;3.862.612;2.835.325;77.848.096;8.907.094;11.503.009;96.949.817;14.337.941;0;0;30.111.722;1.358.386;106.167.114;0;11.488.397;94.133.563;67.454.185;93.804.016
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.522.182;0;0;0;25.917.764;43.806.967;0;18.454.001;115.210.266;3.353.483;35.345.383;2.114.406;42.346.567;6.279.062;0;0;11.346.278;29.938.763;0;0;0;4.404.244;0;43.065.247
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.964.755;0;0;0;1.761.724;10.365.953;0;8.503.534;11.159.358;8.367.725;892.056;0;10.345.487;18.085.888;0;0;0;14.061.756;0;0;30.647.245;11.215.321;0;9.519.537
71.167.847;3.744.809;36.914.267;18.376.997;3.131.372;0;37.529.456;18.894.003;15.107.877;30.910.696;0;0;0;0;0;0;0;12.111.114;0;0;19.762.416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.838.171;54.667.217;18.155.216;6.305.858;17.089.332;2.158.334;18.592.249;87.999.725;8.051.793;19.026.119;19.235.917;2.912.746;21.609.531;3.529.701;13.410.278;26.455.944;80.933.844;34.111.017;27.950.464;17.523.291;3.267.973;23.694.385;19.666.577;2.145.622
25.871.924;28.526.285;0;75.468.024;0;0;0;26.200.523;0;29.596.783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.886.135;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.477.135;0;38.916.268;2.320.427;5.951.547;96.011.896;14.842.077;35.664.084;3.229.179;6.937.726;7.516.862;12.852.501;83.729.407;12.149.104;0;0;34.075.854;11.886.854;9.370.285;0;58.074.223;8.674.446;578.894;7.813.383
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.224.192;68.914.566;15.631.619;11.670.168;11.676.307;16.547.727;17.479.353;71.082.684;58.978.894;14.983.079;15.201.259;28.798.367;15.999.789;3.417.883;37.300.262;27.150.118;7.044.795;32.940.198;22.502.777;17.704.234;28.890.024;18.038.032;13.563.916;18.315.181
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45.142.422;0;0;20.484.993;52.725.165;6.695.154;31.035.698;2.805.656;2.792.482;55.217.615;6.251.427;12.094.614;62.567.145;9.739.044;0;0;2.859.493;89.641.846;86.205.734;0;12.751.026;64.715.796;2.897.453;58.314.124
14.391.895;6.197.416;6.793.817;34.715.536;45.921.703;0;41.640.903;33.046.082;30.128.302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;12.806.264;17.762.419;10.789.618;17.827.061;23.554.114;70.608.894;25.213.339;18.323.386;60.945.347;21.552.602;33.039.404;23.552.428;22.506.654;10.026.608;961.172;24.911.005;26.198.108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43.422.464;1.941.484;34.375.854;9.322.076;8.303.477;9.395.529;16.530.988;60.886.066;5.563.192;9.598.077;9.743.084;3.045.636;10.409.113;37.161.716;6.357.823;28.740.038;6.444.759;37.390.976;29.510.358;655.383;25.352.666;11.686.144;16.096.825;11.026.495
0;0;17.549.047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.741.886;14.622.629;9.873.135;10.545.152;22.171.824;35.829.468;0;2.418.362;16.557.953;2.476.149;8.963.704;119.819.115;38.702.427;29.416.533;3.698.409;19.678.034;17.445.443;6.455.491;13.311.447;30.128.613;1.379.583;4.194.517;11.665.752;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.212.471;0;0;0;48.855.588;9.349.805;0;0;7.605.465;5.320.006;8.649.504;0;9.990.537;0;0;0;0;0;0;0;11.094.172;10.874.911;0;96.524.066
1.502.457;15.741.168;0;40.858.957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.192.383;0;0;0;24.601.056;503.825;0;17.864.236;13.424.876;40.523.035;42.017.548;23.454.182;4.772.011;15.911.887;0;0;127.852.104;0;0;0;0;33.655.048;0;47.425.443
5.285.362;8.015.513;68.875.206;7.226.749;8.322.211;8.320.808;4.807.865;52.055.847;8.367.056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.976.805;6.145.129;1.931.563;18.563.322;19.770.022;16.913.853;25.033.057;15.841.698;1.871.517;89.867.664;23.926.748;18.801.665;7.175.132;13.207.153;6.869.457;19.590.735;21.500.461;31.541.948;3.049.795;17.761.676;16.847.245;21.706.572;5.916.634;27.045.723
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.140.613;0;0;0;17.312.247;359.922;35.623.398;8.996.879;58.937.225;24.327.116;27.971.136;0;34.279.303;20.492.473;0;0;9.988.368;0;0;0;19.646.528;3.546.442;0;3.793.106
0;31.740.711;18.011.534;0;2.852.564;37.125.496;0;0;320.997;0;0;0;0;0;0;0;0;0;14.528.613;21.127.365;0;0;0;0;57.428.555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1.689.667;11.510.024;13.092.383;9.157.949;13.006.348;1.318.863;19.840.738;13.366.823;11.133.113;16.274.542;4.572.286;38.368.744;32.538.734;2.601.732;19.356.266;42.906.483;54.899.338;72.104.866;5.263.817;9.796.937;32.217.476;5.929.361;52.231.117;47.378.334;5.462.754;43.616.882;4.145.618;42.977.005;35.615.637;43.187.238;0;0;0;0;0;0;0;0;48.142.505;28.751.248;45.844.205;27.463.727;0;0;0;0;0;0;0;0
0;54.584.866;7.343.515;44.221.508;15.847.858;4.332.884;59.083.565;28.317.951;83.533.264;0;17.487.007;18.806.297;24.042.597;15.890.326;0;19.375.174;0;0;21.682.011;104.348.724;48.953.697;2.279.953;18.198.717;0;10.769.061;103.616.455;0;62.253.677;65.534.355;6.526.223;0;0;27.019.972;0;0;0;0;1.343.858;12.061.647;0;0;22.606.731;0;0;19.971.421;113.475.685;0;0;6.691.652;20.707.472
27.086.309;13.023.934;1.501.383;89.870.654;94.884.485;50.860.706;7.854.077;10.631.499;10.401.604;10.422.439;41.613.174;42.314.736;4.114.642;42.997.646;3.921.285;62.006.025;34.724.592;4.161.407;36.514.185;43.330.586;34.281.804;3.901.359;37.913.264;35.423.901;40.767.773;39.113.584;49.864.783;31.748.306;59.020.984;87.002.045;19.646.436;87.054.803;7.570.295;7.599.108;31.495.984;48.001.215;450.952;35.288.464;4.634.828;43.506.558;5.252.335;42.729.196;1.631.572;58.812.933;49.461.768;36.045.883;7.185.449;55.897.314;8.486.821;81.562.646
0;19.074.066;0;11.344.706;5.288.415;9.276.943;0;0;42.562.927;0;0;0;0;0;0;0;0;0;3.544.442;0;0;0;0;0;36.361.547;0;9.524.477;437.371;0;10.217.471;0;0;0;0;0;0;0;10.292.899;0;0;0;0;0;0;0;0;0;0;0;0
0;57.619.135;26.308.332;20.201.485;2.197.118;33.441.986;0;12.984.455;43.721.808;0;0;0;0;0;0;0;0;0;5.647.023;12.633.842;42.305.763;0;0;0;20.816.304;10.477.337;15.626.369;1.349.396;4.933.668;1.202.072;0;0;3.422.616;0;0;0;0;53.430.566;0;0;0;0;0;0;0;12.348.116;0;0;73.393.874;0
23.235.771;16.255.318;17.813.393;16.752.283;16.215.158;1.115.358;0;16.175.247;11.612.631;16.861.229;10.505.157;1.057.487;10.012.008;9.912.443;93.554.865;12.878.466;88.047.266;9.187.803;89.188.245;1.096.965;83.672.864;9.101.275;80.141.455;8.353.441;89.226.465;93.006.323;53.957.855;3.614.952;6.096.693;64.809.424;24.216.684;6.525.236;62.050.934;65.737.885;423.123;5.268.492;5.385.916;4.474.819;57.080.493;48.817.233;5.086.749;49.880.984;2.797.593;5.988.228;48.167.282;45.965.125;6.666.008;5.760.004;7.433.554;68.636.523
0;0;0;0;0;0;0;0;0;84.248.846;32.888.336;50.845.578;48.765.814;52.445.013;49.807.928;660.112;43.929.022;37.365.472;43.156.424;48.750.433;4.058.597;4.748.155;42.848.993;4.309.375;4.928.656;5.188.651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;87.012.646;47.069.385;46.518.222;47.519.302;49.059.424;46.982.462;69.681.366;41.881.683;4.944.395;44.062.225;4.824.902;40.095.187;4.885.211;41.111.188;4.211.217;46.356.097;47.683.502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.580.334;26.083.469;26.304.906;25.514.072;25.552.113;17.518.197;22.375.531;24.875.781;23.441.488;24.508.854;18.345.871;17919.15;18265.21;18.170.078;17.985.824;20.490.521;16.965.902;18.098.895;17222.68;17.336.914;16705.47;17.652.746;16484.67;17.143.738;17.946.445;17762.11;24.686.455;15211.5;23271.27;29.811.883;12.105.889;28.462.488;26.048.664;25.348.676;16.368.759;19.402.533;19802.8;17.243.057;24.068.457;20.646.492;20.159.285;18.570.516;9.933.495;20.455.428;20.027.045;16.251.466;23.762.463;21.393.418;26.826.332;23.765.383
7.861.204;5.356.737;6.860.863;54.211.346;5.304.264;5.315.708;6.158.892;5.403.139;5.201.944;5.205.393;3.650.077;35.869.064;37.381.738;35.007.428;3.977.044;50.524.646;36.376.642;3.825.083;368.863;44.198.102;36.304.303;3.503.711;32.564.935;3.534.902;3.489.837;3.588.901;82.654.987;6.681.726;915.256;11.682.328;59.308.435;95.781.744;10.068.796;9.422.523;74.717.175;826.624;71.569.745;7.192.332;7.368.577;7.133.087;71.669.824;8.036.306;52.849.243;8.659.503;7.789.911;7.587.716;8.911.118;875.8;10.253.453;91.657.983
10.516.348;68.768.774;709.092;6.743.412;6.458.542;3.717.704;0;6.562.538;0;11.401.199;81.198.584;81.298.987;84.265.283;8.479.156;80.435.266;10.842.366;7.691.352;8.034.215;79.662.695;7.353.628;76.940.985;80.272.504;888.592;78.750.146;8.026.028;85.987.964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
93.193.604;9.651.409;9.228.687;85.352.856;10.979.674;5.561.762;12.046.166;10.639.869;8.439.147;50.314.346;6.689.234;2.941.974;5.275.184;54.555.695;21.784.311;6.576.159;23.953.604;5.415.128;66.699.963;8.546.181;7.231.327;7.333.932;24.995.224;24.201.653;625.671;61.947.327;24.147.734;34.229.006;18.176.738;25.087.407;12.356.216;9.617.754;8.566.332;10.889.886;94.254.224;14.661.447;10.321.245;12.642.919;21.293.354;13.522.941;26.713.533;19.151.556;8.888.706;9.474.079;99.644.806;100.243.744;12.068.805;11.110.531;8.891.352;11.336.959
46.503.308;5.435.449;501.351;48.290.634;5.756.608;3.887.234;61.105.676;6.191.671;48.069.418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.423.303;22.414.775;15.424.354;18.852.028;13.847.194;10.893.167;11.319.387;11.819.955;1.099.891;14.281.042;11.331.923;12.944.075;18.338.253;1.457.692;19.410.278;1.673.301;11.206.172;10.669.187;11.533.041;12.418.743;11.951.237;1.227.695;11.419.084;12.153.953
0;0;0;0;0;0;0;0;0;36.413.116;64.700.966;15.725.078;62.633.324;5.112.958;6.210.069;8.955.478;30.824.667;3.779.048;51.830.185;24.677.986;39.788.197;21.915.745;26.224.216;28.529.743;39.044.434;34.060.165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.181.126;63.823.773;1.409.205;83.827.313;0;0;0;8.663.787;0;0;0;15.073.193;4.081.358;3.213.916;8.004.933;27.479.836;0;0;0;0;0;19.699.776;0;1.827.555
